price,title,rooms,area_m2,floor,total_floors,url,listing_id,floor_info,district,city,price_per_m2,is_first_floor,is_last_floor,room_type
43000000,3-комнатная квартира · 61.8 м² · 1/4 этаж,3,61.8,1.0,4.0,https://krisha.kz/a/show/1010167894,1010167894,"Бостандыкский р-н, мкр Коктем-2 — Тимирязева",Бостандыкский,Алматы,695793.0,1,0,3-комн
47500000,2-комнатная квартира · 56.2 м² · 12/17 этаж,2,56.2,12.0,17.0,https://krisha.kz/a/show/1010039717,1010039717,"Бостандыкский р-н, Утепова 31/5А — На углу Утепова 31 блок 5А А.Кекилбайулы",Бостандыкский,Алматы,845196.0,0,0,2-комн
68000000,3-комнатная квартира · 76.2 м² · 6/9 этаж,3,76.2,6.0,9.0,https://krisha.kz/a/show/1009853779,1009853779,"Бостандыкский р-н, проспект Гагарина 152 — Между ул. Джандосова и ул. Сатпаева",Бостандыкский,Алматы,892388.0,0,0,3-комн
145000000,3-комнатная квартира · 110 м² · 8/8 этаж,3,110.0,8.0,8.0,https://krisha.kz/a/show/1011648524,1011648524,"Бостандыкский р-н, Розыбакиева 320 — ‼️Низкая цена",Бостандыкский,Алматы,1318182.0,0,1,3-комн
39900000,2-комнатная квартира · 53.5 м² · 5/14 этаж,2,53.5,5.0,14.0,https://krisha.kz/a/show/1008243717,1008243717,"Бостандыкский р-н, Жандосова 94/8",Бостандыкский,Алматы,745794.0,0,0,2-комн
44000000,3-комнатная квартира · 54.2 м² · 2/4 этаж,3,54.2,2.0,4.0,https://krisha.kz/a/show/1003987854,1003987854,"Бостандыкский р-н, Тимирязева 66А",Бостандыкский,Алматы,811808.0,0,0,3-комн
178369000,3-комнатная квартира · 107 м²,3,107.0,,,https://krisha.kz/a/show/1008497883,1008497883,"Бостандыкский р-н, Кожабекова 17/2",Бостандыкский,Алматы,1667000.0,0,0,3-комн
43249200,1-комнатная квартира · 47.01 м²,1,47.01,,,https://krisha.kz/a/show/689196236,689196236,"Бостандыкский р-н, Радостовца 165/1",Бостандыкский,Алматы,920000.0,0,0,1-комн
33000000,2-комнатная квартира · 43 м² · 5/5 этаж,2,43.0,5.0,5.0,https://krisha.kz/a/show/1011889461,1011889461,"Бостандыкский р-н, Абиша Кекилбайулы",Бостандыкский,Алматы,767442.0,0,1,2-комн
75000000,3-комнатная квартира · 88 м² · 10/12 этаж,3,88.0,10.0,12.0,https://krisha.kz/a/show/1012183680,1012183680,"Бостандыкский р-н, Манаса — Абая",Бостандыкский,Алматы,852273.0,0,0,3-комн
79999999,4-комнатная квартира · 100 м² · 7/8 этаж,4,100.0,7.0,8.0,https://krisha.kz/a/show/1006585753,1006585753,"Бостандыкский р-н, мкр Орбита-2",Бостандыкский,Алматы,800000.0,0,0,4+ комн
69999999,3-комнатная квартира · 80 м² · 13/20 этаж,3,80.0,13.0,20.0,https://krisha.kz/a/show/1010987892,1010987892,"Бостандыкский р-н, Абая — Абая Тургут Озала",Бостандыкский,Алматы,875000.0,0,0,3-комн
95000000,3-комнатная квартира · 105.1 м² · 8/12 этаж,3,105.1,8.0,12.0,https://krisha.kz/a/show/693272971,693272971,"Бостандыкский р-н, Торайгырова 21/1 — Мустафина",Бостандыкский,Алматы,903901.0,0,0,3-комн
41832400,1-комнатная квартира · 45.47 м²,1,45.47,,,https://krisha.kz/a/show/1012037147,1012037147,"Бостандыкский р-н, ул. Радостовца 165/1",Бостандыкский,Алматы,920000.0,0,0,1-комн
61000000,4-комнатная квартира · 83 м² · 5/5 этаж,4,83.0,5.0,5.0,https://krisha.kz/a/show/1010585959,1010585959,"Бостандыкский р-н, Жандосова 31 Б — Пересечение Розыбакиева",Бостандыкский,Алматы,734940.0,0,1,4+ комн
81000000,3-комнатная квартира · 70 м² · 15/17 этаж,3,70.0,15.0,17.0,https://krisha.kz/a/show/689098887,689098887,"Бостандыкский р-н, Гагарина 233 — Угол Березовского (рядом с Zeta)",Бостандыкский,Алматы,1157143.0,0,0,3-комн
71000000,4-комнатная квартира · 95.2 м² · 6/9 этаж,4,95.2,6.0,9.0,https://krisha.kz/a/show/1008823226,1008823226,"Бостандыкский р-н, Аль-Фараби 135",Бостандыкский,Алматы,745798.0,0,0,4+ комн
73000000,3-комнатная квартира · 80 м² · 12/20 этаж,3,80.0,12.0,20.0,https://krisha.kz/a/show/1003517063,1003517063,"Бостандыкский р-н, Абая — Тургут Озала",Бостандыкский,Алматы,912500.0,0,0,3-комн
54500000,3-комнатная квартира · 75 м² · 5/5 этаж,3,75.0,5.0,5.0,https://krisha.kz/a/show/1012717977,1012717977,"Бостандыкский р-н, мкр Коктем-1, Римского-Корсакова 3 — Бухар Жырау",Бостандыкский,Алматы,726667.0,0,1,3-комн
66500000,2-комнатная квартира · 63 м² · 5/9 этаж,2,63.0,5.0,9.0,https://krisha.kz/a/show/1012213195,1012213195,"Бостандыкский р-н, Просп. Абая 130/3 — Розыбакиева",Бостандыкский,Алматы,1055556.0,0,0,2-комн
85000000,3-комнатная квартира · 108 м² · 2/14 этаж,3,108.0,2.0,14.0,https://krisha.kz/a/show/1004786783,1004786783,"Бостандыкский р-н, Масанчи 98б — Абая/Масанчи",Бостандыкский,Алматы,787037.0,0,0,3-комн
113000000,3-комнатная квартира · 100 м² · 10/12 этаж,3,100.0,10.0,12.0,https://krisha.kz/a/show/691262971,691262971,"Бостандыкский р-н, мкр Алмагуль, Розыбакиева 181А — Байкадамова",Бостандыкский,Алматы,1130000.0,0,0,3-комн
47242000,2-комнатная квартира · 51.35 м²,2,51.35,,,https://krisha.kz/a/show/683966585,683966585,"Бостандыкский р-н, Радостовца 165/1",Бостандыкский,Алматы,920000.0,0,0,2-комн
160196000,5-комнатная квартира · 276.2 м²,5,276.2,,,https://krisha.kz/a/show/667684924,667684924,"Бостандыкский р-н, мкр Ерменсай, Ушкемпирова 42",Бостандыкский,Алматы,580000.0,0,0,4+ комн
42500000,3-комнатная квартира · 57 м² · 4/5 этаж,3,57.0,4.0,5.0,https://krisha.kz/a/show/1011670873,1011670873,"Бостандыкский р-н, ул. Сергея Маркова 47",Бостандыкский,Алматы,745614.0,0,0,3-комн
39000000,2-комнатная квартира · 39.7 м² · 2/4 этаж,2,39.7,2.0,4.0,https://krisha.kz/a/show/1011730020,1011730020,"Бостандыкский р-н, Жарокова 217",Бостандыкский,Алматы,982368.0,0,0,2-комн
67286100,2-комнатная квартира · 75.18 м²,2,75.18,,,https://krisha.kz/a/show/1001040242,1001040242,"Бостандыкский р-н, Радостовца 165/1",Бостандыкский,Алматы,895000.0,0,0,2-комн
56000000,3-комнатная квартира · 83.3 м² · 5/13 этаж,3,83.3,5.0,13.0,https://krisha.kz/a/show/1010293055,1010293055,"Бостандыкский р-н, Жандосова 94/8",Бостандыкский,Алматы,672269.0,0,0,3-комн
243382000,4-комнатная квартира · 146 м²,4,146.0,,,https://krisha.kz/a/show/1008497892,1008497892,"Бостандыкский р-н, Кожабекова 17/2",Бостандыкский,Алматы,1667000.0,0,0,4+ комн
169500000,4-комнатная квартира · 193.3 м² · 1/3 этаж,4,193.3,1.0,3.0,https://krisha.kz/a/show/1012377331,1012377331,"Бостандыкский р-н, Газиза Жубанова 61",Бостандыкский,Алматы,876875.0,1,0,4+ комн
100000000,4-комнатная квартира · 132 м² · 13/18 этаж,4,132.0,13.0,18.0,https://krisha.kz/a/show/681405582,681405582,"Бостандыкский р-н, Навои 208 — Торайгырова",Бостандыкский,Алматы,757576.0,0,0,4+ комн
155000000,3-комнатная квартира · 112 м² · 2/16 этаж,3,112.0,2.0,16.0,https://krisha.kz/a/show/1011453979,1011453979,"Бостандыкский р-н, Радостовца",Бостандыкский,Алматы,1383929.0,0,0,3-комн
377152200,3-комнатная квартира · 150.2 м²,3,150.2,,,https://krisha.kz/a/show/760760735,760760735,"Бостандыкский р-н, мкр Мирас, Саина 1а/1",Бостандыкский,Алматы,2511000.0,0,0,3-комн
56000000,2-комнатная квартира · 56 м² · 10/13 этаж,2,56.0,10.0,13.0,https://krisha.kz/a/show/691463029,691463029,"Бостандыкский р-н, Журавлева 26 — Розыбакиева Байкадамова - рядом с Мега Центр",Бостандыкский,Алматы,1000000.0,0,0,2-комн
83000000,3-комнатная квартира · 65.8 м² · 2/3 этаж,3,65.8,2.0,3.0,https://krisha.kz/a/show/1007495232,1007495232,"Бостандыкский р-н, мкр Нур Алатау, Шагын 14/3",Бостандыкский,Алматы,1261398.0,0,0,3-комн
51000000,2-комнатная квартира · 56.2 м² · 12/18 этаж,2,56.2,12.0,18.0,https://krisha.kz/a/show/694230370,694230370,"Бостандыкский р-н, Жандосова",Бостандыкский,Алматы,907473.0,0,0,2-комн
69800000,2-комнатная квартира · 95 м² · 11/18 этаж,2,95.0,11.0,18.0,https://krisha.kz/a/show/761733900,761733900,"Бостандыкский р-н, Гагарина 124",Бостандыкский,Алматы,734737.0,0,0,2-комн
28000000,1-комнатная квартира · 36.8 м² · 1/9 этаж,1,36.8,1.0,9.0,https://krisha.kz/a/show/1011885069,1011885069,"Ауэзовский р-н, Мкр. Аксай-1А 4",Ауэзовский,Алматы,760870.0,1,0,1-комн
48900000,2-комнатная квартира · 60 м² · 10/10 этаж,2,60.0,10.0,10.0,https://krisha.kz/a/show/1011102044,1011102044,"Ауэзовский р-н, Микрорайон Аксай-1 11/7",Ауэзовский,Алматы,815000.0,0,1,2-комн
